         431035 function calls (430888 primitive calls) in 1.386 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:520(urlunsplit)
       16    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/sessions.py:781(get_adapter)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/request.py:2639(getproxies_macosx_sysconf)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/timeout.py:172(from_float)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_common.py:42(resolve)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:868(__new__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/socket.py:499(close)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py:197(_new_message)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:610(prepare_cookies)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/request.py:2662(getproxies)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connectionpool.py:346(_get_timeout)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:630(prepare_hooks)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1720(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/__init__.py:163(match)
        6    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:12(__init__)
        5    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py:70(close)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/readers.py:70(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1283(_find_parent_path_names)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/socket.py:515(family)
       13    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/readers.py:66(<genexpr>)
        9    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        5    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/_internal_utils.py:25(to_native_string)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/readers.py:69(iterdir)
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/typing_extensions.py:2916(_check_generic)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookiejar.py:1734(clear_expired_cookies)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/response.py:685(_init_length)
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/sessions.py:84(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/readers.py:11(remove_duplicates)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:165(wrap_spec)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:151(_native)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/timeout.py:202(start_connect)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:207(register_hook)
       14    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:108(_noop)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:239(splitroot)
        8    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.040    0.040 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/ssl_.py:488(_ssl_wrap_socket_impl)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/html/parser.py:86(__init__)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:393(prepare_method)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/message.py:478(items)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:622(name)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        9    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/cookies.py:358(update)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookiejar.py:1297(_cookie_attrs)
        2    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:132(__enter__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ssl.py:503(_encode_hostname)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1036(open)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:659(unquote)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:937(urlencode)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1351(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/url.py:349(_encode_target)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/ssl_.py:180(resolve_cert_reqs)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1311(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/structures.py:76(copy)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:799(iter_content)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/poolmanager.py:374(_merge_pool_kwargs)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_parser.py:307(_class_escape)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1297(_recalculate)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/utils.py:774(get_proxy)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/builder/_htmlparser.py:377(prepare_markup)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:156(username)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/timeout.py:245(read_timeout)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/socket.py:489(_decref_socketios)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        3    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/utils.py:636(unquote_unreserved)
        7    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/adapters.py:140(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1207(_handle_fromlist)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/response.py:404(retries)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:262(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen io>:60(__getattr__)
        1    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/hooks.py:16(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connectionpool.py:1145(_normalize_host)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:516(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/retry.py:379(_is_method_retryable)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:159(_type_convert)
        4    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/_request_methods.py:51(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1323(__repr__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:412(_close_conn)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookiejar.py:1290(_cookies_for_request)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:383(_check_close)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/sessions.py:107(get_redirect_target)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/response.py:344(<genexpr>)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/adapters.py:304(cert_verify)
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:515(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/socket.py:521(type)
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/utils.py:211(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/message.py:211(is_multipart)
        3    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/structures.py:60(__len__)
        3    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:193(_userinfo)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/builder/__init__.py:765(_initialize_xml_detector)
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/_internal_utils.py:38(unicode_is_ascii)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/utils.py:891(default_user_agent)
        1    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connection.py:306(proxy_is_forwarding)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/netrc.py:66(netrc)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/request.py:136(set_file_position)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/element.py:200(__new__)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/response.py:1124(supports_chunked_reads)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:1234(_validate_host)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:1217(_validate_method)
        4    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py:210(_pop_message)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1122(get_filename)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/netrc.py:22(_netrclex)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:440(isclosed)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:228(_acquireLock)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/element.py:2751(children)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookiejar.py:44(_debug)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:175(port)
        4    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/cookies.py:117(info)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1101(_sanity_check)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/message.py:330(set_payload)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1008(stat)
        3    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:237(_releaseLock)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_markupbase.py:32(reset)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/html/parser.py:112(close)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1320(__len__)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:1226(_validate_path)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/element.py:2223(__setitem__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:1213(_encode_request)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1319(disable)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/parser.py:17(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/fake_useragent/fake.py:49(_ensure_float)
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/requests/models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connection.py:313(proxy_is_tunneling)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:428(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:931(create_module)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/_adapters.py:25(__init__)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/cp1252.py:17(IncrementalEncoder)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connection.py:292(is_closed)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/builder/__init__.py:791(_root_tag_encountered)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/queue.py:245(_init)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/__init__.py:311(deprecated_argument)
        1    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/__init__.py:658(update)
        2    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/client.py:884(_get_hostport)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ssl.py:1117(_check_connected)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py:125(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/connection.py:182(host)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/response.py:79(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/_distutils_hack/__init__.py:96(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/builder/__init__.py:282(reset)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/urllib3/util/proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/resources/readers.py:121(files)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/fake_useragent/fake.py:167(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/dionedre/labs/DS_Bootcamp.Day03-1/src/ex02/dionedre/lib/python3.11/site-packages/bs4/builder/__init__.py:274(initialize_soup)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
